ID_Credito,Modelo,Monto_prestamo,EntidadFederativa,ActividadEconomica,FLG_Empleo,IngresoMensual,Propiedad_Casa,Default_Crediticio,,,
2420032,VERSA,267700,CIUDAD DE MEXICO,ESTUDIANTE,0,3000,FAMILIA O PADRES,1,,,
2423119,VERSA,310501,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,4000,FAMILIA O PADRES,1,,,
2426027,NP300,437400,SINALOA,NEGOCIO PROPIO,0,50000,PROPIETARIO,1,,,
2426062,MARCH,191900,GUANAJUATO,EMPLEADO PRIVADO,0,12576,FAMILIA O PADRES,1,,,
2426109,VERSA,273200,JALISCO,EMPLEADO PRIVADO,0,4500,PROPIETARIO,1,,,
2429039,VERSA,295800,ESTADO DE MEXICO,OTROS,0,1900,FAMILIA O PADRES,1,,,
2430017,VERSA,296500,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,17500,FAMILIA O PADRES,1,,,
2430091,VERSA,198700,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,0,FAMILIA O PADRES,1,,,
2430118,MARCH,180700,ESTADO DE MEXICO,NEGOCIO PROPIO,0,30000,PROPIETARIO,1,,,
2432052,VERSA,282200,TAMAULIPAS,EMPLEADO PRIVADO,0,3000,FAMILIA O PADRES,1,,,
2434007,VERSA,263520,JALISCO,EMPLEADO PRIVADO,0,12000,RENTADA,1,,,
2435022,VERSA,270432,VERACRUZ,TAXISTA,0,21000,FAMILIA O PADRES,1,,,
2435046,MARCH,213300,JALISCO,ECONOMIA INFORMAL,0,1500,PROPIETARIO,1,,,
2436047,VERSA,229000,VERACRUZ,EMPLEADO DE GOBIERNO,0,15000,FAMILIA O PADRES,1,,,
6991032,MARCH,157101,SINALOA,EMPLEADO PRIVADO,0,10000,FAMILIA O PADRES,1,,,
6995010,VERSA,244000,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,20000,FAMILIA O PADRES,1,,,
8600012,VERSA,266000,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,22000,FAMILIA O PADRES,1,,,
2305100,VERSA,210201,SAN LUIS POTOSI,TAXISTA,0,0,PROPIETARIO,1,,,
2316043,MARCH,201901,TAMAULIPAS,TAXISTA,0,19000,PROPIETARIO,1,,,
2316085,MARCH,166102,VERACRUZ,TAXISTA,0,19000,PROPIETARIO,1,,,
2317031,MARCH,201901,DURANGO,EMPLEADO PRIVADO,0,10000,PROPIA (PAGANDO),1,,,
2320013,VERSA,199301,CHIHUAHUA,EMPLEADO PRIVADO,0,23000,PROPIETARIO,1,,,
2320035,VERSA,264901,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,1,,,
2320076,MARCH,179901,VERACRUZ,TAXISTA,0,15000,FAMILIA O PADRES,1,,,
2321042,NP300,287000,JALISCO,NEGOCIO PROPIO,0,30000,RENTADA,1,,,
2323031,MARCH,201901,MORELOS,EMPLEADO PRIVADO,0,4000,RENTADA,1,,,
2325084,VERSA,272001,MORELOS,EMPLEADO PRIVADO,0,3000,PROPIETARIO,1,,,
2327024,MARCH,201901,ESTADO DE MEXICO,TAXISTA,0,35000,FAMILIA O PADRES,1,,,
2327050,VERSA,266800,CIUDAD DE MEXICO,TAXISTA,0,26000,FAMILIA O PADRES,1,,,
2328016,VERSA,228301,JALISCO,ECONOMIA INFORMAL,0,19000,FAMILIA O PADRES,1,,,
2329032,MARCH,199301,SINALOA,ECONOMIA INFORMAL,0,150,PROPIETARIO,1,,,
2329064,VERSA,255602,YUCATAN,TAXISTA,0,28000,FAMILIA O PADRES,1,,,
2329075,VERSA,248601,JALISCO,TAXISTA,0,18000,PROPIETARIO,1,,,
2330036,VERSA,250301,GUERRERO,TAXISTA,0,23000,PROPIETARIO,1,,,
2330074,NP300,436000,SINALOA,OTROS,0,0,FAMILIA O PADRES,1,,,
2331081,VERSA,170100,SINALOA,OTROS,0,1000,FAMILIA O PADRES,1,,,
2334061,VERSA,211400,MICHOACAN,TAXISTA,0,22000,FAMILIA O PADRES,1,,,
2334123,VERSA,199801,GUANAJUATO,EMPLEADO PRIVADO,0,4000,FAMILIA O PADRES,1,,,
2335065,VERSA,255602,JALISCO,TAXISTA,0,27000,FAMILIA O PADRES,1,,,
2335087,MARCH,210801,TAMAULIPAS,TAXISTA,0,220,FAMILIA O PADRES,1,,,
2336049,VERSA,189400,QUINTANA ROO,EMPLEADO PRIVADO,0,14000,FAMILIA O PADRES,1,,,
2338009,VERSA,255602,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,19246.45,FAMILIA O PADRES,1,,,
2340050,VERSA,275400,ESTADO DE MEXICO,TAXISTA,0,30000,PROPIETARIO,1,,,
2340062,VERSA,210202,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,1,,,
2341042,VERSA,248000,GUANAJUATO,TAXISTA,0,35000,PROPIA (PAGANDO),1,,,
2341064,VERSA,218500,VERACRUZ,ECONOMIA INFORMAL,0,15000,PROPIETARIO,1,,,
2343121,VERSA,255801,MICHOACAN,NEGOCIO PROPIO,0,30000,FAMILIA O PADRES,1,,,
2345068,VERSA,251801,JALISCO,ECONOMIA INFORMAL,0,2000,FAMILIA O PADRES,1,,,
2346040,VERSA,217601,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,1,,,
2348095,MARCH,243100,ESTADO DE MEXICO,TAXISTA,0,0,PROPIETARIO,1,,,
2348109,MARCH,255602,JALISCO,EMPLEADO PRIVADO,0,2000,FAMILIA O PADRES,1,,,
2349073,MARCH,233774,ESTADO DE MEXICO,TAXISTA,0,46500,FAMILIA O PADRES,1,,,
2350068,VERSA,266800,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,500,FAMILIA O PADRES,1,,,
2356006,VERSA,275400,JALISCO,EMPLEADO PRIVADO,0,2100,RENTADA,1,,,
2356034,MARCH,211902,TAMAULIPAS,TAXISTA,0,2200,PROPIETARIO,1,,,
2357025,MARCH,179901,VERACRUZ,TAXISTA,0,2000,PROPIETARIO,1,,,
2357041,MARCH,183902,ZACATECAS,EMPLEADO PRIVADO,0,0,PROPIA (PAGANDO),1,,,
2357107,VERSA,217601,MICHOACAN,TAXISTA,0,25000,FAMILIA O PADRES,1,,,
2358082,MARCH,206001,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,1,,,
2358114,VERSA,275400,ESTADO DE MEXICO,NEGOCIO PROPIO,0,5000,FAMILIA O PADRES,1,,,
2360067,MARCH,211902,SONORA,EMPLEADO PRIVADO,0,0,PROPIA (PAGANDO),1,,,
2360072,VERSA,275400,JALISCO,EMPLEADO PRIVADO,0,3600,PROPIETARIO,1,,,
2361038,MARCH,206602,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,1,,,
2361058,MARCH,211902,DURANGO,EMPLEADO PRIVADO,0,10000,PROPIETARIO,1,,,
2361059,MARCH,179901,SONORA,EMPLEADO PRIVADO,0,20400,FAMILIA O PADRES,1,,,
2362104,MARCH,211902,YUCATAN,TAXISTA,0,2000,PROPIETARIO,1,,,
2363055,SENTRA,296501,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,5000,RENTADA,1,,,
2363094,MARCH,200600,SINALOA,EMPLEADO PRIVADO,0,19000,FAMILIA O PADRES,1,,,
2363112,MARCH,211902,DURANGO,EMPLEADO PRIVADO,0,9800,PROPIETARIO,1,,,
2364012,MARCH,183902,VERACRUZ,TAXISTA,0,0,PROPIETARIO,1,,,
2366059,MARCH,179901,VERACRUZ,TAXISTA,0,19000,PROPIETARIO,1,,,
2366079,VERSA,222001,TABASCO,TAXISTA,0,22000,FAMILIA O PADRES,1,,,
2366090,VERSA,229801,CIUDAD DE MEXICO,TAXISTA,0,23000,FAMILIA O PADRES,1,,,
2366123,VERSA,278300,JALISCO,EMPLEADO PRIVADO,0,2500,RENTADA,1,,,
2368056,VERSA,255602,ESTADO DE MEXICO,TAXISTA,0,18000,PROPIETARIO,1,,,
2368073,MARCH,211902,MICHOACAN,TAXISTA,0,25000,FAMILIA O PADRES,1,,,
2369014,URVAN,447400,PUEBLA,TAXISTA,0,42000,PROPIETARIO,1,,,
2370055,VERSA,223700,SAN LUIS POTOSI,TAXISTA,0,21000,PROPIETARIO,1,,,
2371076,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,3000,PROPIETARIO,1,,,
2372036,SENTRA,288201,MICHOACAN,TAXISTA,0,24000,FAMILIA O PADRES,1,,,
2376103,MARCH,272001,COAHUILA,EMPLEADO PRIVADO,0,8000,PROPIETARIO,1,,,
2379067,MARCH,189902,VERACRUZ,ECONOMIA INFORMAL,0,25220,PROPIETARIO,1,,,
2380092,VERSA,223700,JALISCO,EMPLEADO DE GOBIERNO,0,22000,FAMILIA O PADRES,1,,,
2381006,VERSA,255801,JALISCO,TAXISTA,0,22000,RENTADA,1,,,
2381073,MARCH,236100,VERACRUZ,ECONOMIA INFORMAL,0,19000,PROPIETARIO,1,,,
2383032,VERSA,223700,JALISCO,EMPLEADO PRIVADO,0,0,RENTADA,1,,,
2383035,VERSA,286500,JALISCO,EMPLEADO PRIVADO,0,1200,RENTADA,1,,,
2383092,MARCH,216600,ESTADO DE MEXICO,TAXISTA,0,24000,FAMILIA O PADRES,1,,,
2384038,MARCH,175400,VERACRUZ,TAXISTA,0,22000,PROPIETARIO,1,,,
2384045,MARCH,189902,CHIHUAHUA,EMPLEADO PRIVADO,0,13000,FAMILIA O PADRES,1,,,
2384102,MARCH,216600,DURANGO,EMPLEADO PRIVADO,0,6000,PROPIETARIO,1,,,
2386025,MARCH,211902,ESTADO DE MEXICO,TAXISTA,0,22500,FAMILIA O PADRES,1,,,
2388011,MARCH,211902,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,1,,,
2391080,VERSA,223700,VERACRUZ,TAXISTA,0,300,PROPIETARIO,1,,,
2393022,VERSA,300601,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,2000,FAMILIA O PADRES,1,,,
2393090,VERSA,270000,ESTADO DE MEXICO,TAXISTA,0,0,PROPIETARIO,1,,,
2394009,VERSA,249100,JALISCO,EMPLEADO DE GOBIERNO,0,2000,FAMILIA O PADRES,1,,,
2395023,VERSA,300601,JALISCO,TAXISTA,0,29000,PROPIETARIO,1,,,
2395110,KICKS,296501,DURANGO,EMPLEADO PRIVADO,0,2400,PROPIETARIO,1,,,
2396025,URVAN,462300,PUEBLA,TAXISTA,0,35000,PROPIETARIO,1,,,
2396064,VERSA,286500,JALISCO,EMPLEADO PRIVADO,0,15000,RENTADA,1,,,
2397089,MARCH,216600,TAMAULIPAS,TAXISTA,0,23000,FAMILIA O PADRES,1,,,
2398088,MARCH,216700,VERACRUZ,EMPLEADO PRIVADO,0,6099.09,FAMILIA O PADRES,1,,,
2399004,MARCH,194600,TAMAULIPAS,EMPLEADO PRIVADO,0,1000,PROPIETARIO,1,,,
2399108,VERSA,201700,CHIAPAS,TAXISTA,0,18500,PROPIETARIO,1,,,
2400061,URVAN,462300,ESTADO DE MEXICO,TAXISTA,0,38000,FAMILIA O PADRES,1,,,
2400117,VERSA,242100,GUANAJUATO,TAXISTA,0,38800,FAMILIA O PADRES,1,,,
2403007,VERSA,266201,ESTADO DE MEXICO,TAXISTA,0,0,PROPIETARIO,1,,,
2404086,MARCH,218800,VERACRUZ,TAXISTA,0,15000,PROPIETARIO,1,,,
2405061,VERSA,228200,VERACRUZ,TAXISTA,0,0,PROPIETARIO,1,,,
2405089,VERSA,297000,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,28000,FAMILIA O PADRES,1,,,
2407041,VERSA,271000,CIUDAD DE MEXICO,TAXISTA,0,1,FAMILIA O PADRES,1,,,
2407076,VERSA,296501,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,12000,FAMILIA O PADRES,1,,,
2407100,VERSA,266201,JALISCO,ECONOMIA INFORMAL,0,2000,FAMILIA O PADRES,1,,,
2408020,MARCH,196600,CHIAPAS,TAXISTA,0,18000,FAMILIA O PADRES,1,,,
2409086,VERSA,273200,GUANAJUATO,EMPLEADO PRIVADO,0,17800,FAMILIA O PADRES,1,,,
2415014,VERSA,238600,JALISCO,EMPLEADO PRIVADO,0,1500,RENTADA,1,,,
2415077,MARCH,221100,CHIHUAHUA,OTROS,0,17000,FAMILIA O PADRES,1,,,
2418001,VERSA,289800,MICHOACAN,TAXISTA,0,26000,PROPIETARIO,1,,,
2421037,NP300,320400,CIUDAD DE MEXICO,TAXISTA,0,30000,PROPIETARIO,1,,,
2425024,VERSA,300700,QUERETARO,NEGOCIO PROPIO,0,15000,FAMILIA O PADRES,1,,,
2425025,URVAN,466201,OAXACA,TAXISTA,0,15000,FAMILIA O PADRES,1,,,
2425097,VERSA,221100,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,1,,,
2425107,URVAN,468396,PUEBLA,TAXISTA,0,48000,PROPIETARIO,1,,,
2427012,VERSA,295800,JALISCO,EMPLEADO PRIVADO,0,2300,RENTADA,1,,,
2427054,VERSA,292800,ESTADO DE MEXICO,NEGOCIO PROPIO,0,40000,FAMILIA O PADRES,1,,,
2427087,VERSA,260600,GUANAJUATO,ECONOMIA INFORMAL,0,30000,PROPIA (PAGANDO),1,,,
2427100,VERSA,296500,MORELOS,EMPLEADO PRIVADO,0,0,RENTADA,1,,,
2428007,VERSA,263520,CIUDAD DE MEXICO,TAXISTA,0,25000,PROPIETARIO,1,,,
2428048,VERSA,295800,CIUDAD DE MEXICO,TAXISTA,0,3000,PROPIETARIO,1,,,
2428065,VERSA,273200,MICHOACAN,TAXISTA,0,1,FAMILIA O PADRES,1,,,
2432105,MARCH,177100,SINALOA,TAXISTA,0,9000,FAMILIA O PADRES,1,,,
2432112,VERSA,300700,CIUDAD DE MEXICO,TAXISTA,0,30000,PROPIETARIO,1,,,
2433060,URVAN,472700,ESTADO DE MEXICO,TAXISTA,0,35000,FAMILIA O PADRES,1,,,
2433113,VERSA,250400,CIUDAD DE MEXICO,OTROS,0,17800,FAMILIA O PADRES,1,,,
2434096,VERSA,270432,MORELOS,EMPLEADO PRIVADO,0,7000,PROPIETARIO,1,,,
2434123,MARCH,185200,SINALOA,EMPLEADO PRIVADO,0,200,FAMILIA O PADRES,1,,,
8596073,MARCH,175400,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,3000,PROPIETARIO,1,,,
8596104,VERSA,261900,ESTADO DE MEXICO,TAXISTA,0,2500,PROPIETARIO,1,,,
8600018,MARCH,211902,TAMAULIPAS,TAXISTA,0,22000,FAMILIA O PADRES,1,,,
2311026,XTRAIL,407600,GUANAJUATO,EMPLEADO PRIVADO,0,0,FAMILIA O PADRES,1,,,
2311072,VERSA,210201,MORELOS,EMPLEADO PRIVADO,0,3000,RENTADA,1,,,
2314102,VERSA,196001,SAN LUIS POTOSI,TAXISTA,0,28000,PROPIETARIO,1,,,
2314125,MARCH,201901,ESTADO DE MEXICO,TAXISTA,0,21000,FAMILIA O PADRES,1,,,
2315034,VERSA,189400,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,13564,FAMILIA O PADRES,1,,,
2319101,URVAN,445310,ESTADO DE MEXICO,TAXISTA,0,38000,PROPIETARIO,1,,,
2321032,VERSA,211400,JALISCO,NEGOCIO PROPIO,0,20000,FAMILIA O PADRES,1,,,
2324100,MARCH,179901,VERACRUZ,TAXISTA,0,22000,PROPIETARIO,1,,,
2326095,MARCH,199301,CHIHUAHUA,EMPLEADO PRIVADO,0,20500,FAMILIA O PADRES,1,,,
2326119,MARCH,201901,MORELOS,TAXISTA,0,22000,PROPIETARIO,1,,,
2327013,SENTRA,287000,CIUDAD DE MEXICO,ECONOMIA INFORMAL,0,6500,FAMILIA O PADRES,1,,,
2327101,VERSA,275400,ESTADO DE MEXICO,NEGOCIO PROPIO,0,29000,PROPIETARIO,1,,,
2328035,VERSA,228301,TABASCO,OTROS,0,26852,RENTADA,1,,,
2329074,MARCH,188801,SINALOA,NEGOCIO PROPIO,0,0,FAMILIA O PADRES,1,,,
2331042,MARCH,210801,ESTADO DE MEXICO,TAXISTA,0,20000,PROPIETARIO,1,,,
2331073,VERSA,250301,ESTADO DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,1,,,
2333026,VERSA,266800,ESTADO DE MEXICO,TAXISTA,0,36000,PROPIETARIO,1,,,
2333065,VERSA,211774,JALISCO,ECONOMIA INFORMAL,0,30,RENTADA,1,,,
2333104,SENTRA,289601,JALISCO,EMPLEADO PRIVADO,0,12000,PROPIETARIO,1,,,
2334100,SENTRA,296501,SINALOA,EMPLEADO PRIVADO,0,0,PROPIETARIO,1,,,
2335096,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,1800,RENTADA,1,,,
2336074,MARCH,211902,DURANGO,EMPLEADO PRIVADO,0,10000,PROPIETARIO,1,,,
2336081,MARCH,199301,GUANAJUATO,EMPLEADO PRIVADO,0,22924,FAMILIA O PADRES,1,,,
2336098,VERSA,250301,QUERETARO,NEGOCIO PROPIO,0,2200,PROPIA (PAGANDO),1,,,
2337069,MARCH,210801,VERACRUZ,TAXISTA,0,18500,PROPIETARIO,1,,,
2337072,VERSA,275400,JALISCO,SIN DATO,0,7000,,1,,,
2338004,MARCH,210202,MICHOACAN,TAXISTA,0,21500,PROPIETARIO,1,,,
2340121,URVAN,447400,ESTADO DE MEXICO,TAXISTA,0,40000,FAMILIA O PADRES,1,,,
2341010,MARCH,199301,VERACRUZ,TAXISTA,0,1000,PROPIETARIO,1,,,
2341112,VERSA,217601,VERACRUZ,EMPLEADO DE GOBIERNO,0,14500,FAMILIA O PADRES,1,,,
2341118,MARCH,211902,DURANGO,EMPLEADO PRIVADO,0,1800,PROPIETARIO,1,,,
2343007,SENTRA,289601,CIUDAD DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,1,,,
2344022,VERSA,251801,ESTADO DE MEXICO,NEGOCIO PROPIO,0,1000,FAMILIA O PADRES,1,,,
2344031,VERSA,217601,MORELOS,TAXISTA,0,22000,PROPIETARIO,1,,,
2345009,MARCH,211902,DURANGO,TAXISTA,0,19000,PROPIETARIO,1,,,
2345022,MARCH,179901,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,1,,,
2345073,MARCH,179901,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,1,,,
2347001,MARCH,211902,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,1,,,
2347058,MARCH,243100,BAJA CALIFORNIA NORTE,EMPLEADO PRIVADO,0,23500,PROPIETARIO,1,,,
2348084,MARCH,211902,VERACRUZ,TAXISTA,0,8500,PROPIETARIO,1,,,
2348101,MARCH,196641,ESTADO DE MEXICO,TAXISTA,0,30000,PROPIETARIO,1,,,
2348106,VERSA,217601,ESTADO DE MEXICO,TAXISTA,0,18000,FAMILIA O PADRES,1,,,
2349060,VERSA,272001,ESTADO DE MEXICO,NEGOCIO PROPIO,0,21000,FAMILIA O PADRES,1,,,
2349091,VERSA,272001,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,12000,RENTADA,1,,,
2351110,SENTRA,302800,CIUDAD DE MEXICO,TAXISTA,0,1900,PROPIETARIO,1,,,
2353007,MARCH,229801,VERACRUZ,TAXISTA,0,3000,PROPIETARIO,1,,,
2353030,VERSA,255602,CIUDAD DE MEXICO,TAXISTA,0,30000,FAMILIA O PADRES,1,,,
2353084,VERSA,251801,YUCATAN,TAXISTA,0,22000,PROPIETARIO,1,,,
2354038,MARCH,235501,MORELOS,TAXISTA,0,22000,PROPIETARIO,1,,,
2355081,MARCH,157101,CHIHUAHUA,EMPLEADO PRIVADO,0,12000,FAMILIA O PADRES,1,,,
2356094,MARCH,211902,VERACRUZ,TAXISTA,0,20000,PROPIETARIO,1,,,
2358045,VERSA,266201,CIUDAD DE MEXICO,TAXISTA,0,250,FAMILIA O PADRES,1,,,
2358125,MARCH,211902,VERACRUZ,ECONOMIA INFORMAL,0,0,PROPIETARIO,1,,,
2359081,VERSA,247701,SONORA,TAXISTA,0,18000,FAMILIA O PADRES,1,,,
2360030,VERSA,266201,CIUDAD DE MEXICO,TAXISTA,0,0,PROPIETARIO,1,,,
2360059,MARCH,211402,JALISCO,EMPLEADO PRIVADO,0,10000,PROPIETARIO,1,,,
2360088,URVAN,447400,HIDALGO,TAXISTA,0,35000,PROPIETARIO,1,,,
2360124,MARCH,211902,TAMAULIPAS,TAXISTA,0,23000,FAMILIA O PADRES,1,,,
2361001,VERSA,285201,CIUDAD DE MEXICO,TAXISTA,0,25000,PROPIETARIO,1,,,
2361092,VERSA,195601,MICHOACAN,TAXISTA,0,3000,FAMILIA O PADRES,1,,,
2361106,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,1500,PROPIETARIO,1,,,
2361113,VERSA,251801,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,0,FAMILIA O PADRES,1,,,
2363026,VERSA,217601,TABASCO,TAXISTA,0,16000,FAMILIA O PADRES,1,,,
2364083,SENTRA,296501,JALISCO,EMPLEADO PRIVADO,0,4000,RENTADA,1,,,
2365022,VERSA,251801,MORELOS,TAXISTA,0,21000,FAMILIA O PADRES,1,,,
2365052,VERSA,223700,PUEBLA,OTROS,0,21000,PROPIETARIO,1,,,
2365057,MARCH,211902,VERACRUZ,TAXISTA,0,22000,PROPIETARIO,1,,,
2365103,VERSA,251801,ESTADO DE MEXICO,TAXISTA,0,22500,PROPIETARIO,1,,,
2365114,MARCH,235900,GUANAJUATO,EMPLEADO PRIVADO,0,2000,FAMILIA O PADRES,1,,,
2366023,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,8500,PROPIETARIO,1,,,
2366042,SENTRA,296501,JALISCO,EMPLEADO PRIVADO,0,0,RENTADA,1,,,
2366062,VERSA,251801,GUERRERO,TAXISTA,0,18000,FAMILIA O PADRES,1,,,
2366075,MARCH,157101,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,12250,FAMILIA O PADRES,1,,,
2369003,URVAN,412400,HIDALGO,TAXISTA,0,45000,FAMILIA O PADRES,1,,,
2370074,MARCH,211902,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,1,,,
2371052,MARCH,235501,MORELOS,TAXISTA,0,22000,PROPIETARIO,1,,,
2372004,SENTRA,247701,DURANGO,EMPLEADO PRIVADO,0,3000,PROPIETARIO,1,,,
2372029,VERSA,223700,VERACRUZ,TAXISTA,0,22000,PROPIETARIO,1,,,
2373029,SENTRA,288201,BAJA CALIFORNIA NORTE,EMPLEADO PRIVADO,0,4000,RENTADA,1,,,
2373057,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,8000,RENTADA,1,,,
2373080,MARCH,211402,VERACRUZ,TAXISTA,0,23500,PROPIETARIO,1,,,
2375001,MARCH,211402,CHIHUAHUA,EMPLEADO PRIVADO,0,14200,PROPIA (PAGANDO),1,,,
2375045,MARCH,175400,ESTADO DE MEXICO,TAXISTA,0,22500,PROPIETARIO,1,,,
2375091,VERSA,226626,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,1,,,
2375118,VERSA,255602,CIUDAD DE MEXICO,TAXISTA,0,25000,PROPIETARIO,1,,,
2377093,MARCH,183902,VERACRUZ,TAXISTA,0,25000,PROPIETARIO,1,,,
2377117,VERSA,267800,MORELOS,TAXISTA,0,2200,PROPIA (PAGANDO),1,,,
2378119,NP300,464800,HIDALGO,TAXISTA,0,38000,PROPIETARIO,1,,,
2379014,MARCH,183902,VERACRUZ,TAXISTA,0,19000,PROPIETARIO,1,,,
2379097,MARCH,233900,VERACRUZ,TAXISTA,0,19500,PROPIETARIO,1,,,
2380028,MARCH,211902,MORELOS,TAXISTA,0,18500,PROPIETARIO,1,,,
2381067,MARCH,211402,CHIAPAS,TAXISTA,0,27000,PROPIETARIO,1,,,
2381074,MARCH,216600,ESTADO DE MEXICO,TAXISTA,0,22500,PROPIETARIO,1,,,
2382059,URVAN,447400,CIUDAD DE MEXICO,TAXISTA,0,4000,FAMILIA O PADRES,1,,,
2382108,MARCH,211902,SONORA,TAXISTA,0,22500,FAMILIA O PADRES,1,,,
2384063,MARCH,216700,GUANAJUATO,NEGOCIO PROPIO,0,25000,FAMILIA O PADRES,1,,,
2385070,NP300,316000,QUERETARO,NEGOCIO PROPIO,0,2000,FAMILIA O PADRES,1,,,
2387102,VERSA,270000,ESTADO DE MEXICO,NEGOCIO PROPIO,0,20000,FAMILIA O PADRES,1,,,
2388070,MARCH,183100,VERACRUZ,EMPLEADO PRIVADO,0,6000,PROPIETARIO,1,,,
2389036,VERSA,216700,JALISCO,TAXISTA,0,0,FAMILIA O PADRES,1,,,
2389064,VERSA,261900,MORELOS,EMPLEADO PRIVADO,0,12000,RENTADA,1,,,
2389102,VERSA,223700,TABASCO,ECONOMIA INFORMAL,0,1800,FAMILIA O PADRES,1,,,
2390009,VERSA,286500,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,1,,,
2390089,VERSA,286500,CIUDAD DE MEXICO,TAXISTA,0,30000,PROPIETARIO,1,,,
2391025,VERSA,261900,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,1,,,
2392042,SENTRA,266000,MICHOACAN,TAXISTA,0,2500,FAMILIA O PADRES,1,,,
2392097,MARCH,233900,MORELOS,EMPLEADO PRIVADO,0,3000,FAMILIA O PADRES,1,,,
2392117,VERSA,272400,CHIHUAHUA,ECONOMIA INFORMAL,0,20000,FAMILIA O PADRES,1,,,
2392122,MARCH,216600,TAMAULIPAS,TAXISTA,0,2200,PROPIETARIO,1,,,
2395053,VERSA,186700,ZACATECAS,OTROS,0,12000,FAMILIA O PADRES,1,,,
2396018,VERSA,270000,GUANAJUATO,NEGOCIO PROPIO,0,25000,FAMILIA O PADRES,1,,,
2397028,MARCH,194600,CHIAPAS,TAXISTA,0,18000,FAMILIA O PADRES,1,,,
2398051,VERSA,256400,MICHOACAN,TAXISTA,0,25000,PROPIETARIO,1,,,
2398074,VERSA,229801,GUANAJUATO,TAXISTA,0,22000,FAMILIA O PADRES,1,,,
2398120,MARCH,216600,DURANGO,TAXISTA,0,20000,PROPIETARIO,1,,,
2399067,MARCH,216600,TAMAULIPAS,TAXISTA,0,23000,FAMILIA O PADRES,1,,,
2400105,MARCH,211700,BAJA CALIFORNIA NORTE,EMPLEADO PRIVADO,0,3000,PROPIETARIO,1,,,
2401034,SENTRA,296501,JALISCO,EMPLEADO PRIVADO,0,3000,RENTADA,1,,,
2401109,VERSA,248000,SINALOA,ECONOMIA INFORMAL,0,50000,PROPIETARIO,1,,,
2402021,VERSA,296501,JALISCO,ECONOMIA INFORMAL,0,3000,FAMILIA O PADRES,1,,,
2402099,MARCH,239900,SONORA,EMPLEADO PRIVADO,0,17000,PROPIETARIO,1,,,
2403079,MARCH,242100,MICHOACAN,TAXISTA,0,3000,PROPIETARIO,1,,,
2403105,VERSA,264100,CIUDAD DE MEXICO,TAXISTA,0,1500,FAMILIA O PADRES,1,,,
2403118,VERSA,229801,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,6000,PROPIETARIO,1,,,
2404005,VERSA,296501,MORELOS,EMPLEADO PRIVADO,0,10000,RENTADA,1,,,
2404064,VERSA,186700,QUERETARO,EMPLEADO PRIVADO,0,12000,RENTADA,1,,,
2405040,URVAN,464400,PUEBLA,TAXISTA,0,45000,FAMILIA O PADRES,1,,,
2405041,VERSA,292800,VERACRUZ,TAXISTA,0,15000,PROPIETARIO,1,,,
2406014,SENTRA,243100,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,39000,RENTADA,1,,,
2406040,MARCH,196600,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,1,,,
2406092,VERSA,300601,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,20000,FAMILIA O PADRES,1,,,
2406095,VERSA,229801,ESTADO DE MEXICO,TAXISTA,0,220,PROPIETARIO,1,,,
